entry_id,agent_id,timestamp,type,amount,opening_cash,current_cash,provider_ref,provider_txn_id
DRW-TXN-511724,AGENT-004,2025-07-28T13:45:56Z,cash_out,-500,83046,82546,bkash,BK-TXN-106245
DRW-TXN-511725,AGENT-004,2025-07-28T20:15:21Z,cash_out,-5000,82546,77546,nagad,NA-TXN-203522
DRW-TXN-511726,AGENT-004,2025-07-28T16:30:44Z,cash_out,-8000,77546,69546,bkash,BK-TXN-106246
DRW-TXN-511727,AGENT-005,2025-07-28T08:30:16Z,cash_in,5000,51353,56353,nagad,NA-TXN-203523
DRW-TXN-511728,AGENT-006,2025-07-28T20:00:59Z,cash_out,-8000,134096,126096,rocket,RO-TXN-301771
DRW-TXN-511729,AGENT-006,2025-07-28T14:15:17Z,cash_out,-1000,126096,125096,bkash,BK-TXN-106247
DRW-TXN-511730,AGENT-007,2025-07-28T16:00:32Z,cash_out,-2000,110256,108256,bkash,BK-TXN-106248
DRW-TXN-511731,AGENT-008,2025-07-28T09:45:24Z,cash_out,-1500,104106,102606,nagad,NA-TXN-203524
DRW-TXN-511732,AGENT-008,2025-07-28T09:45:40Z,cash_out,-5000,102606,97606,bkash,BK-TXN-106249
DRW-TXN-511733,AGENT-001,2025-07-29T21:30:57Z,cash_in,2000,76919,78919,bkash,BK-TXN-106250
DRW-TXN-511734,AGENT-001,2025-07-29T20:45:32Z,cash_out,-10000,78919,68919,bkash,BK-TXN-106251
DRW-TXN-511735,AGENT-001,2025-07-29T19:00:16Z,cash_in,2000,68919,70919,nagad,NA-TXN-203525
DRW-TXN-511736,AGENT-001,2025-07-29T17:15:06Z,cash_out,-3000,70919,67919,rocket,RO-TXN-301772
DRW-TXN-511737,AGENT-002,2025-07-29T21:45:12Z,cash_in,8000,137839,145839,nagad,NA-TXN-203526
DRW-TXN-511738,AGENT-002,2025-07-29T21:45:04Z,cash_out,-5000,145839,140839,nagad,NA-TXN-203527
DRW-TXN-511739,AGENT-002,2025-07-29T15:15:27Z,cash_out,-10000,140839,130839,rocket,RO-TXN-301773
DRW-TXN-511740,AGENT-003,2025-07-29T14:00:20Z,cash_in,25000,221539,246539,bkash,BK-TXN-106252
DRW-TXN-511741,AGENT-003,2025-07-29T22:15:59Z,cash_in,1000,246539,247539,rocket,RO-TXN-301774
DRW-TXN-511742,AGENT-003,2025-07-29T18:30:33Z,cash_in,3000,247539,250539,bkash,BK-TXN-106253
DRW-TXN-511743,AGENT-003,2025-07-29T15:45:32Z,cash_out,-10000,250539,240539,bkash,BK-TXN-106254
DRW-TXN-511744,AGENT-004,2025-07-29T17:45:30Z,cash_out,-2000,69546,67546,bkash,BK-TXN-106255
DRW-TXN-511745,AGENT-004,2025-07-29T12:45:55Z,cash_out,-5000,67546,62546,bkash,BK-TXN-106256
DRW-TXN-511746,AGENT-005,2025-07-29T13:00:22Z,cash_out,-2000,56353,54353,bkash,BK-TXN-106257
DRW-TXN-511747,AGENT-005,2025-07-29T09:30:00Z,cash_in,1000,54353,55353,bkash,BK-TXN-106258
DRW-TXN-511748,AGENT-006,2025-07-29T08:00:18Z,cash_out,-500,125096,124596,nagad,NA-TXN-203528
DRW-TXN-511749,AGENT-007,2025-07-29T13:30:45Z,cash_out,-20000,108256,88256,bkash,BK-TXN-106259
DRW-TXN-511750,AGENT-008,2025-07-29T14:15:05Z,cash_in,1500,97606,99106,bkash,BK-TXN-106260
DRW-TXN-511751,AGENT-008,2025-07-29T13:45:03Z,cash_in,500,99106,99606,bkash,BK-TXN-106261
DRW-TXN-511752,AGENT-001,2025-07-30T19:45:37Z,cash_out,-15000,67919,52919,bkash,BK-TXN-106262
DRW-TXN-511753,AGENT-001,2025-07-30T08:15:02Z,cash_out,-25000,52919,27919,nagad,NA-TXN-203529
DRW-TXN-511754,AGENT-001,2025-07-30T16:00:50Z,cash_in,1500,27919,29419,bkash,BK-TXN-106263
DRW-TXN-511755,AGENT-001,2025-07-30T09:00:39Z,cash_out,-8000,29419,21419,bkash,BK-TXN-106264
DRW-TXN-511756,AGENT-002,2025-07-30T14:15:31Z,cash_out,-500,130839,130339,bkash,BK-TXN-106265
DRW-TXN-511757,AGENT-002,2025-07-30T21:30:34Z,cash_in,500,130339,130839,rocket,RO-TXN-301775
DRW-TXN-511758,AGENT-003,2025-07-30T11:30:23Z,cash_in,2000,240539,242539,bkash,BK-TXN-106266
DRW-TXN-511759,AGENT-003,2025-07-30T21:00:12Z,cash_out,-8000,242539,234539,nagad,NA-TXN-203530
DRW-TXN-511760,AGENT-003,2025-07-30T21:45:41Z,cash_out,-500,234539,234039,bkash,BK-TXN-106267
DRW-TXN-511761,AGENT-004,2025-07-30T19:30:51Z,cash_out,-2000,62546,60546,bkash,BK-TXN-106268
DRW-TXN-511762,AGENT-004,2025-07-30T15:45:46Z,cash_out,-25000,60546,35546,bkash,BK-TXN-106269
DRW-TXN-511763,AGENT-004,2025-07-30T16:30:19Z,cash_in,5000,35546,40546,bkash,BK-TXN-106270
DRW-TXN-511764,AGENT-004,2025-07-30T16:30:11Z,cash_out,-1000,40546,39546,bkash,BK-TXN-106271
DRW-TXN-511765,AGENT-005,2025-07-30T23:30:43Z,cash_out,-1500,55353,53853,bkash,BK-TXN-106272
DRW-TXN-511766,AGENT-005,2025-07-30T13:00:15Z,cash_in,1500,53853,55353,bkash,BK-TXN-106273
DRW-TXN-511767,AGENT-006,2025-07-30T16:30:36Z,cash_out,-15000,124596,109596,bkash,BK-TXN-106274
DRW-TXN-511768,AGENT-006,2025-07-30T19:30:12Z,cash_in,5000,109596,114596,rocket,RO-TXN-301776
DRW-TXN-511769,AGENT-007,2025-07-30T12:15:17Z,cash_out,-500,88256,87756,rocket,RO-TXN-301777
DRW-TXN-511770,AGENT-007,2025-07-30T19:00:46Z,cash_out,-5000,87756,82756,bkash,BK-TXN-106275
DRW-TXN-511771,AGENT-008,2025-07-30T10:15:44Z,cash_in,25000,99606,124606,bkash,BK-TXN-106276
DRW-TXN-511772,AGENT-008,2025-07-30T18:45:22Z,cash_out,-1000,124606,123606,nagad,NA-TXN-203531
DRW-REB-511773,AGENT-001,2025-07-31T08:15:00Z,rebalance,112678,21419,134097,bank,
DRW-TXN-511774,AGENT-001,2025-07-31T17:30:04Z,cash_in,8000,134097,142097,bkash,BK-TXN-106277
DRW-TXN-511775,AGENT-001,2025-07-31T11:45:05Z,cash_out,-1500,142097,140597,bkash,BK-TXN-106278
DRW-TXN-511776,AGENT-001,2025-07-31T09:30:52Z,cash_in,2000,140597,142597,nagad,NA-TXN-203532
DRW-TXN-511777,AGENT-002,2025-07-31T08:15:47Z,cash_in,25000,130839,155839,bkash,BK-TXN-106279
DRW-TXN-511778,AGENT-002,2025-07-31T17:00:39Z,cash_in,2000,155839,157839,bkash,BK-TXN-106280
DRW-TXN-511779,AGENT-002,2025-07-31T17:45:03Z,cash_out,-2000,157839,155839,rocket,RO-TXN-301778
DRW-TXN-511780,AGENT-002,2025-07-31T16:00:49Z,cash_out,-1500,155839,154339,nagad,NA-TXN-203533
DRW-TXN-511781,AGENT-003,2025-07-31T18:45:25Z,cash_out,-2000,234039,232039,nagad,NA-TXN-203534
DRW-TXN-511782,AGENT-003,2025-07-31T18:15:23Z,cash_in,15000,232039,247039,bkash,BK-TXN-106281
DRW-TXN-511783,AGENT-003,2025-07-31T23:15:12Z,cash_in,10000,247039,257039,rocket,RO-TXN-301779
DRW-TXN-511784,AGENT-004,2025-07-31T16:30:48Z,cash_out,-8000,39546,31546,nagad,NA-TXN-203535
DRW-TXN-511785,AGENT-004,2025-07-31T18:00:56Z,cash_in,20000,31546,51546,bkash,BK-TXN-106282
DRW-TXN-511786,AGENT-004,2025-07-31T09:45:48Z,cash_in,15000,51546,66546,nagad,NA-TXN-203536
DRW-TXN-511787,AGENT-004,2025-07-31T09:00:21Z,cash_out,-15000,66546,51546,nagad,NA-TXN-203537
DRW-TXN-511788,AGENT-005,2025-07-31T14:30:13Z,cash_out,-15000,55353,40353,rocket,RO-TXN-301780
DRW-TXN-511789,AGENT-005,2025-07-31T20:15:04Z,cash_out,-10000,40353,30353,rocket,RO-TXN-301781
DRW-TXN-511790,AGENT-006,2025-07-31T09:00:12Z,cash_in,8000,114596,122596,bkash,BK-TXN-106283
DRW-TXN-511791,AGENT-006,2025-07-31T19:00:10Z,cash_out,-1000,122596,121596,rocket,RO-TXN-301782
DRW-TXN-511792,AGENT-006,2025-07-31T13:30:08Z,cash_in,15000,121596,136596,bkash,BK-TXN-106284
DRW-TXN-511793,AGENT-007,2025-07-31T13:00:44Z,cash_in,10000,82756,92756,bkash,BK-TXN-106285
DRW-TXN-511794,AGENT-007,2025-07-31T11:00:51Z,cash_out,-3000,92756,89756,rocket,RO-TXN-301783
DRW-TXN-511795,AGENT-007,2025-07-31T09:45:33Z,cash_in,10000,89756,99756,bkash,BK-TXN-106286
DRW-TXN-511796,AGENT-008,2025-07-31T10:45:34Z,cash_out,-15000,123606,108606,nagad,NA-TXN-203538
DRW-TXN-511797,AGENT-008,2025-07-31T11:45:41Z,cash_out,-8000,108606,100606,nagad,NA-TXN-203539
DRW-TXN-511798,AGENT-008,2025-07-31T17:45:52Z,cash_out,-20000,100606,80606,bkash,BK-TXN-106287
DRW-TXN-511799,AGENT-001,2025-08-01T10:15:52Z,cash_out,-500,142597,142097,bkash,BK-TXN-106288
DRW-TXN-511800,AGENT-001,2025-08-01T17:45:11Z,cash_in,25000,142097,167097,nagad,NA-TXN-203540
DRW-TXN-511801,AGENT-001,2025-08-01T12:30:35Z,cash_in,10000,167097,177097,bkash,BK-TXN-106289
DRW-TXN-511802,AGENT-001,2025-08-01T09:30:32Z,cash_in,1500,177097,178597,rocket,RO-TXN-301784
DRW-TXN-511803,AGENT-001,2025-08-01T14:45:39Z,cash_out,-20000,178597,158597,bkash,BK-TXN-106290
DRW-TXN-511804,AGENT-001,2025-08-01T07:00:34Z,cash_out,-15000,158597,143597,bkash,BK-TXN-106291
DRW-TXN-511805,AGENT-001,2025-08-01T15:00:00Z,cash_in,1500,143597,145097,bkash,BK-TXN-106292
DRW-TXN-511806,AGENT-001,2025-08-01T19:30:11Z,cash_in,5000,145097,150097,rocket,RO-TXN-301785
DRW-TXN-511807,AGENT-001,2025-08-01T15:45:08Z,cash_out,-10000,150097,140097,nagad,NA-TXN-203541
DRW-TXN-511808,AGENT-002,2025-08-01T14:30:18Z,cash_out,-2000,154339,152339,bkash,BK-TXN-106293
DRW-TXN-511809,AGENT-002,2025-08-01T21:15:42Z,cash_in,3000,152339,155339,rocket,RO-TXN-301786
DRW-TXN-511810,AGENT-002,2025-08-01T11:30:47Z,cash_out,-15000,155339,140339,nagad,NA-TXN-203542
DRW-TXN-511811,AGENT-002,2025-08-01T09:15:06Z,cash_out,-8000,140339,132339,bkash,BK-TXN-106294
DRW-TXN-511812,AGENT-002,2025-08-01T13:30:37Z,cash_out,-3000,132339,129339,nagad,NA-TXN-203543
DRW-TXN-511813,AGENT-002,2025-08-01T15:45:22Z,cash_in,15000,129339,144339,bkash,BK-TXN-106295
DRW-TXN-511814,AGENT-002,2025-08-01T17:30:38Z,cash_out,-1000,144339,143339,bkash,BK-TXN-106296
DRW-TXN-511815,AGENT-002,2025-08-01T17:45:09Z,cash_in,10000,143339,153339,nagad,NA-TXN-203544
DRW-TXN-511816,AGENT-002,2025-08-01T19:45:26Z,cash_in,5000,153339,158339,bkash,BK-TXN-106297
DRW-TXN-511817,AGENT-003,2025-08-01T19:00:09Z,cash_in,1000,257039,258039,nagad,NA-TXN-203545
DRW-TXN-511818,AGENT-003,2025-08-01T14:15:26Z,cash_out,-3000,258039,255039,nagad,NA-TXN-203546
DRW-TXN-511819,AGENT-003,2025-08-01T18:45:06Z,cash_out,-25000,255039,230039,bkash,BK-TXN-106298
DRW-TXN-511820,AGENT-003,2025-08-01T10:15:59Z,cash_out,-1000,230039,229039,bkash,BK-TXN-106299
DRW-TXN-511821,AGENT-003,2025-08-01T15:00:23Z,cash_in,3000,229039,232039,bkash,BK-TXN-106300
DRW-TXN-511822,AGENT-004,2025-08-01T09:45:35Z,cash_in,2000,51546,53546,bkash,BK-TXN-106301
DRW-TXN-511823,AGENT-004,2025-08-01T09:45:15Z,cash_out,-1500,53546,52046,nagad,NA-TXN-203547
DRW-TXN-511824,AGENT-004,2025-08-01T17:15:28Z,cash_out,-10000,52046,42046,bkash,BK-TXN-106302
DRW-TXN-511825,AGENT-004,2025-08-01T10:30:22Z,cash_in,1500,42046,43546,bkash,BK-TXN-106303
DRW-TXN-511826,AGENT-004,2025-08-01T08:30:47Z,cash_out,-5000,43546,38546,bkash,BK-TXN-106304
DRW-TXN-511827,AGENT-004,2025-08-01T08:30:40Z,cash_out,-2000,38546,36546,rocket,RO-TXN-301787
DRW-TXN-511828,AGENT-004,2025-08-01T17:00:18Z,cash_out,-1000,36546,35546,rocket,RO-TXN-301788
DRW-TXN-511829,AGENT-004,2025-08-01T09:15:26Z,cash_out,-15000,35546,20546,rocket,RO-TXN-301789
DRW-TXN-511830,AGENT-004,2025-08-01T10:45:24Z,cash_in,8000,20546,28546,bkash,BK-TXN-106305
DRW-TXN-511831,AGENT-005,2025-08-01T20:45:25Z,cash_out,-1000,30353,29353,rocket,RO-TXN-301790
DRW-TXN-511832,AGENT-005,2025-08-01T13:15:29Z,cash_in,8000,29353,37353,bkash,BK-TXN-106306
DRW-TXN-511833,AGENT-005,2025-08-01T11:00:05Z,cash_out,-5000,37353,32353,bkash,BK-TXN-106307
DRW-TXN-511834,AGENT-006,2025-08-01T21:45:18Z,cash_out,-25000,136596,111596,nagad,NA-TXN-203548
DRW-TXN-511835,AGENT-006,2025-08-01T22:15:28Z,cash_in,500,111596,112096,rocket,RO-TXN-301791
DRW-TXN-511836,AGENT-006,2025-08-01T19:15:17Z,cash_out,-3000,112096,109096,bkash,BK-TXN-106308
DRW-TXN-511837,AGENT-006,2025-08-01T14:30:46Z,cash_out,-5000,109096,104096,bkash,BK-TXN-106309
DRW-TXN-511838,AGENT-006,2025-08-01T13:30:00Z,cash_out,-2000,104096,102096,nagad,NA-TXN-203549
DRW-TXN-511839,AGENT-007,2025-08-01T19:45:07Z,cash_in,15000,99756,114756,bkash,BK-TXN-106310
DRW-TXN-511840,AGENT-007,2025-08-01T21:00:21Z,cash_out,-1000,114756,113756,nagad,NA-TXN-203550
DRW-TXN-511841,AGENT-007,2025-08-01T16:00:55Z,cash_out,-20000,113756,93756,bkash,BK-TXN-106311
DRW-TXN-511842,AGENT-007,2025-08-01T20:45:10Z,cash_out,-2000,93756,91756,bkash,BK-TXN-106312
DRW-TXN-511843,AGENT-007,2025-08-01T08:45:53Z,cash_in,20000,91756,111756,nagad,NA-TXN-203551
DRW-TXN-511844,AGENT-007,2025-08-01T21:45:08Z,cash_out,-8000,111756,103756,rocket,RO-TXN-301792
DRW-TXN-511845,AGENT-008,2025-08-01T15:45:30Z,cash_out,-1500,80606,79106,nagad,NA-TXN-203552
DRW-TXN-511846,AGENT-008,2025-08-01T14:00:33Z,cash_out,-1500,79106,77606,nagad,NA-TXN-203553
DRW-TXN-511847,AGENT-008,2025-08-01T11:00:25Z,cash_out,-20000,77606,57606,nagad,NA-TXN-203554
DRW-TXN-511848,AGENT-008,2025-08-01T12:00:44Z,cash_in,25000,57606,82606,bkash,BK-TXN-106313
DRW-TXN-511849,AGENT-008,2025-08-01T01:30:08Z,cash_in,5000,82606,87606,nagad,NA-TXN-203555
DRW-TXN-511850,AGENT-001,2025-08-02T09:30:48Z,cash_out,-15000,140097,125097,nagad,NA-TXN-203556
DRW-TXN-511851,AGENT-001,2025-08-02T11:00:00Z,cash_out,-2000,125097,123097,bkash,BK-TXN-106314
DRW-TXN-511852,AGENT-001,2025-08-02T12:30:41Z,cash_out,-500,123097,122597,bkash,BK-TXN-106315
DRW-TXN-511853,AGENT-001,2025-08-02T11:00:32Z,cash_out,-500,122597,122097,nagad,NA-TXN-203557
DRW-TXN-511854,AGENT-001,2025-08-02T19:00:54Z,cash_out,-15000,122097,107097,bkash,BK-TXN-106316
DRW-TXN-511855,AGENT-001,2025-08-02T14:15:33Z,cash_out,-10000,107097,97097,nagad,NA-TXN-203558
DRW-TXN-511856,AGENT-001,2025-08-02T15:45:34Z,cash_in,8000,97097,105097,bkash,BK-TXN-106317
DRW-TXN-511857,AGENT-002,2025-08-02T11:00:47Z,cash_out,-10000,158339,148339,bkash,BK-TXN-106318
DRW-TXN-511858,AGENT-002,2025-08-02T18:45:33Z,cash_out,-2000,148339,146339,bkash,BK-TXN-106319
DRW-TXN-511859,AGENT-002,2025-08-02T17:30:30Z,cash_out,-25000,146339,121339,bkash,BK-TXN-106320
DRW-TXN-511860,AGENT-002,2025-08-02T08:45:04Z,cash_out,-1500,121339,119839,nagad,NA-TXN-203559
DRW-TXN-511861,AGENT-002,2025-08-02T20:30:21Z,cash_out,-5000,119839,114839,rocket,RO-TXN-301793
DRW-TXN-511862,AGENT-003,2025-08-02T11:15:34Z,cash_out,-3000,232039,229039,nagad,NA-TXN-203560
DRW-TXN-511863,AGENT-003,2025-08-02T11:00:21Z,cash_in,10000,229039,239039,bkash,BK-TXN-106321
DRW-TXN-511864,AGENT-003,2025-08-02T19:30:17Z,cash_out,-2000,239039,237039,rocket,RO-TXN-301794
DRW-TXN-511865,AGENT-003,2025-08-02T19:15:09Z,cash_out,-8000,237039,229039,bkash,BK-TXN-106322
DRW-REB-511866,AGENT-004,2025-08-02T08:15:00Z,rebalance,81468,28546,110014,bank,
DRW-TXN-511867,AGENT-004,2025-08-02T09:30:42Z,cash_in,8000,110014,118014,bkash,BK-TXN-106323
DRW-TXN-511868,AGENT-004,2025-08-02T19:15:45Z,cash_out,-5000,118014,113014,bkash,BK-TXN-106324
DRW-TXN-511869,AGENT-004,2025-08-02T21:30:11Z,cash_in,1000,113014,114014,rocket,RO-TXN-301795
DRW-TXN-511870,AGENT-004,2025-08-02T20:30:06Z,cash_out,-10000,114014,104014,rocket,RO-TXN-301796
DRW-TXN-511871,AGENT-005,2025-08-02T11:45:53Z,cash_out,-8000,32353,24353,bkash,BK-TXN-106325
DRW-TXN-511872,AGENT-005,2025-08-02T12:00:15Z,cash_out,-8000,24353,16353,nagad,NA-TXN-203561
DRW-TXN-511873,AGENT-005,2025-08-02T20:30:35Z,cash_out,-1000,16353,15353,nagad,NA-TXN-203562
DRW-TXN-511874,AGENT-005,2025-08-02T19:00:02Z,cash_in,15000,15353,30353,bkash,BK-TXN-106326
DRW-TXN-511875,AGENT-005,2025-08-02T20:30:44Z,cash_in,1000,30353,31353,bkash,BK-TXN-106327
DRW-TXN-511876,AGENT-006,2025-08-02T17:45:21Z,cash_in,5000,102096,107096,bkash,BK-TXN-106328
DRW-TXN-511877,AGENT-006,2025-08-02T18:45:45Z,cash_out,-25000,107096,82096,bkash,BK-TXN-106329
DRW-TXN-511878,AGENT-006,2025-08-02T18:15:03Z,cash_in,2000,82096,84096,nagad,NA-TXN-203563
DRW-TXN-511879,AGENT-006,2025-08-02T20:15:29Z,cash_out,-20000,84096,64096,bkash,BK-TXN-106330
DRW-TXN-511880,AGENT-007,2025-08-02T20:30:40Z,cash_out,-1000,103756,102756,rocket,RO-TXN-301797
DRW-TXN-511881,AGENT-007,2025-08-02T12:00:36Z,cash_out,-15000,102756,87756,bkash,BK-TXN-106331
DRW-TXN-511882,AGENT-007,2025-08-02T09:45:04Z,cash_out,-1500,87756,86256,bkash,BK-TXN-106332
DRW-TXN-511883,AGENT-007,2025-08-02T17:00:17Z,cash_in,2000,86256,88256,nagad,NA-TXN-203564
DRW-TXN-511884,AGENT-008,2025-08-02T21:00:16Z,cash_in,5000,87606,92606,bkash,BK-TXN-106333
DRW-TXN-511885,AGENT-008,2025-08-02T15:30:23Z,cash_out,-8000,92606,84606,rocket,RO-TXN-301798
DRW-TXN-511886,AGENT-008,2025-08-02T18:10:00Z,cash_out,-15000,84606,69606,nagad,NA-TXN-203565
DRW-TXN-511887,AGENT-008,2025-08-02T18:20:00Z,cash_out,-15000,69606,54606,nagad,NA-TXN-203566
DRW-TXN-511888,AGENT-008,2025-08-02T18:30:00Z,cash_out,-15000,54606,39606,nagad,NA-TXN-203567
DRW-TXN-511889,AGENT-008,2025-08-02T18:40:00Z,cash_out,-15000,39606,24606,nagad,NA-TXN-203568
DRW-TXN-511890,AGENT-008,2025-08-02T18:50:00Z,cash_out,-15000,24606,9606,nagad,NA-TXN-203569
DRW-TXN-511891,AGENT-008,2025-08-02T18:60:00Z,cash_out,-15000,9606,-5394,nagad,NA-TXN-203570
DRW-TXN-511892,AGENT-008,2025-08-02T18:70:00Z,cash_out,-15000,-5394,-20394,nagad,NA-TXN-203571
DRW-TXN-511893,AGENT-008,2025-08-02T18:80:00Z,cash_out,-15000,-20394,-35394,nagad,NA-TXN-203572
DRW-TXN-511894,AGENT-001,2025-08-03T12:45:32Z,cash_out,-8000,105097,97097,nagad,NA-TXN-203573
DRW-TXN-511895,AGENT-001,2025-08-03T10:30:50Z,cash_in,1500,97097,98597,nagad,NA-TXN-203574
DRW-TXN-511896,AGENT-001,2025-08-03T15:00:44Z,cash_in,8000,98597,106597,bkash,BK-TXN-106334
DRW-TXN-511897,AGENT-002,2025-08-03T14:15:03Z,cash_in,2000,114839,116839,nagad,NA-TXN-203575
DRW-TXN-511898,AGENT-002,2025-08-03T09:30:13Z,cash_out,-8000,116839,108839,bkash,BK-TXN-106335
DRW-TXN-511899,AGENT-002,2025-08-03T12:00:49Z,cash_out,-500,108839,108339,nagad,NA-TXN-203576
DRW-TXN-511900,AGENT-002,2025-08-03T16:15:43Z,cash_in,5000,108339,113339,bkash,BK-TXN-106336
DRW-TXN-511901,AGENT-002,2025-08-03T21:45:55Z,cash_in,1500,113339,114839,bkash,BK-TXN-106337
DRW-TXN-511902,AGENT-002,2025-08-03T09:30:19Z,cash_in,3000,114839,117839,nagad,NA-TXN-203577
DRW-TXN-511903,AGENT-003,2025-08-03T19:00:46Z,cash_in,500,229039,229539,rocket,RO-TXN-301799
DRW-TXN-511904,AGENT-003,2025-08-03T08:00:50Z,cash_in,1500,229539,231039,nagad,NA-TXN-203578
DRW-TXN-511905,AGENT-003,2025-08-03T13:00:31Z,cash_in,500,231039,231539,nagad,NA-TXN-203579
DRW-TXN-511906,AGENT-004,2025-08-03T21:00:08Z,cash_out,-1000,104014,103014,nagad,NA-TXN-203580
DRW-TXN-511907,AGENT-004,2025-08-03T15:00:08Z,cash_in,8000,103014,111014,bkash,BK-TXN-106338
DRW-TXN-511908,AGENT-004,2025-08-03T22:00:55Z,cash_out,-15000,111014,96014,nagad,NA-TXN-203581
DRW-TXN-511909,AGENT-005,2025-08-03T14:30:00Z,cash_out,-5000,31353,26353,bkash,BK-TXN-106339
DRW-TXN-511910,AGENT-005,2025-08-03T09:30:28Z,cash_out,-3000,26353,23353,bkash,BK-TXN-106340
DRW-TXN-511911,AGENT-006,2025-08-03T20:30:11Z,cash_out,-1000,64096,63096,nagad,NA-TXN-203582
DRW-TXN-511912,AGENT-006,2025-08-03T12:30:42Z,cash_out,-500,63096,62596,bkash,BK-TXN-106341
DRW-TXN-511913,AGENT-007,2025-08-03T12:30:00Z,cash_in,3000,88256,91256,bkash,BK-TXN-106342
DRW-TXN-511914,AGENT-007,2025-08-03T08:00:07Z,cash_in,3000,91256,94256,bkash,BK-TXN-106343
DRW-TXN-511915,AGENT-007,2025-08-03T14:00:11Z,cash_in,25000,94256,119256,bkash,BK-TXN-106344
DRW-REB-511916,AGENT-008,2025-08-03T08:15:00Z,rebalance,105633,-35394,70239,bank,
DRW-TXN-511917,AGENT-008,2025-08-03T10:15:12Z,cash_out,-20000,70239,50239,bkash,BK-TXN-106345
DRW-TXN-511918,AGENT-008,2025-08-03T18:15:24Z,cash_in,20000,50239,70239,bkash,BK-TXN-106346
DRW-TXN-511919,AGENT-008,2025-08-03T17:15:24Z,cash_out,-25000,70239,45239,bkash,BK-TXN-106347
DRW-TXN-511920,AGENT-001,2025-08-04T18:30:25Z,cash_in,20000,106597,126597,bkash,BK-TXN-106348
DRW-TXN-511921,AGENT-001,2025-08-04T19:30:30Z,cash_out,-5000,126597,121597,bkash,BK-TXN-106349
DRW-TXN-511922,AGENT-001,2025-08-04T17:45:09Z,cash_in,5000,121597,126597,nagad,NA-TXN-203583
DRW-TXN-511923,AGENT-001,2025-08-04T16:30:15Z,cash_in,1000,126597,127597,nagad,NA-TXN-203584
DRW-TXN-511924,AGENT-001,2025-08-04T15:00:24Z,cash_in,2000,127597,129597,nagad,NA-TXN-203585
DRW-TXN-511925,AGENT-002,2025-08-04T18:30:54Z,cash_in,2000,117839,119839,bkash,BK-TXN-106350
DRW-TXN-511926,AGENT-002,2025-08-04T15:00:11Z,cash_out,-500,119839,119339,nagad,NA-TXN-203586
DRW-TXN-511927,AGENT-002,2025-08-04T17:00:56Z,cash_in,2000,119339,121339,nagad,NA-TXN-203587
DRW-TXN-511928,AGENT-002,2025-08-04T21:00:50Z,cash_in,8000,121339,129339,bkash,BK-TXN-106351
DRW-TXN-511929,AGENT-002,2025-08-04T18:45:26Z,cash_out,-10000,129339,119339,bkash,BK-TXN-106352
DRW-TXN-511930,AGENT-002,2025-08-04T21:45:14Z,cash_out,-1000,119339,118339,bkash,BK-TXN-106353
DRW-TXN-511931,AGENT-002,2025-08-04T20:30:59Z,cash_out,-1500,118339,116839,bkash,BK-TXN-106354
DRW-TXN-511932,AGENT-003,2025-08-04T12:15:49Z,cash_out,-500,231539,231039,rocket,RO-TXN-301800
DRW-TXN-511933,AGENT-003,2025-08-04T14:15:49Z,cash_out,-1500,231039,229539,bkash,BK-TXN-106355
DRW-TXN-511934,AGENT-003,2025-08-04T15:15:13Z,cash_in,500,229539,230039,bkash,BK-TXN-106356
DRW-TXN-511935,AGENT-003,2025-08-04T15:45:43Z,cash_out,-20000,230039,210039,bkash,BK-TXN-106357
DRW-TXN-511936,AGENT-004,2025-08-04T13:00:45Z,cash_out,-20000,96014,76014,bkash,BK-TXN-106358
DRW-TXN-511937,AGENT-004,2025-08-04T19:00:20Z,cash_in,25000,76014,101014,bkash,BK-TXN-106359
DRW-TXN-511938,AGENT-004,2025-08-04T14:45:36Z,cash_out,-500,101014,100514,nagad,NA-TXN-203588
DRW-TXN-511939,AGENT-004,2025-08-04T18:15:13Z,cash_in,5000,100514,105514,bkash,BK-TXN-106360
DRW-REB-511940,AGENT-005,2025-08-04T08:15:00Z,rebalance,108726,23353,132079,bank,
DRW-TXN-511941,AGENT-005,2025-08-04T21:15:31Z,cash_out,-15000,132079,117079,bkash,BK-TXN-106361
DRW-TXN-511942,AGENT-005,2025-08-04T19:30:25Z,cash_out,-500,117079,116579,nagad,NA-TXN-203589
DRW-TXN-511943,AGENT-005,2025-08-04T10:15:50Z,cash_out,-1500,116579,115079,bkash,BK-TXN-106362
DRW-TXN-511944,AGENT-005,2025-08-04T18:30:49Z,cash_in,5000,115079,120079,rocket,RO-TXN-301801
DRW-TXN-511945,AGENT-005,2025-08-04T23:00:23Z,cash_in,15000,120079,135079,rocket,RO-TXN-301802
DRW-TXN-511946,AGENT-006,2025-08-04T17:30:58Z,cash_in,10000,62596,72596,bkash,BK-TXN-106363
DRW-TXN-511947,AGENT-006,2025-08-04T11:15:23Z,cash_out,-25000,72596,47596,rocket,RO-TXN-301803
DRW-TXN-511948,AGENT-006,2025-08-04T10:30:20Z,cash_out,-1000,47596,46596,rocket,RO-TXN-301804
DRW-TXN-511949,AGENT-006,2025-08-04T12:30:00Z,cash_in,500,46596,47096,bkash,BK-TXN-106364
DRW-TXN-511950,AGENT-006,2025-08-04T08:15:53Z,cash_out,-3000,47096,44096,bkash,BK-TXN-106365
